v,R,c,k,max_tilt,final_tilt,max_omega
25.0,20.0,30.0,2500.0,12.135483480228663,2.887191273582792,19.18776093538967
25.0,20.0,30.0,3000.0,10.139881596797132,8.055758916429294,17.562197974920036
25.0,20.0,30.0,3500.0,8.7090982048165,2.1203691808524527,16.294143562353284
25.0,20.0,52.5,1500.0,19.518754471464337,7.621111273910348,23.903711231001992
25.0,20.0,52.5,2000.0,14.760920674115694,10.539869353034769,20.880402363203295
25.0,20.0,52.5,2500.0,11.87769855748467,4.097157666784101,18.78305875216436
25.0,20.0,52.5,3000.0,9.942182526215184,7.02535405023195,17.22182895120846
25.0,20.0,52.5,3500.0,8.551455268014012,2.9800600881833343,15.992370220580854
25.0,20.0,75.0,1500.0,19.00591895886329,8.696524027814709,23.264063854820844
25.0,20.0,75.0,2000.0,14.420389412718183,9.547740950861844,20.39143188392485
25.0,20.0,75.0,2500.0,11.630955720044742,4.871127429453932,18.390492270962696
25.0,20.0,75.0,3000.0,9.75205972523442,6.3674545382691425,16.890896624229587
25.0,20.0,75.0,3500.0,8.399462652552307,3.527139542214674,15.703568094407819
25.0,20.0,97.5,1500.0,18.520197133685933,9.370045360355938,22.65070016430065
25.0,20.0,97.5,2000.0,14.09677484952106,8.91428185690591,19.918421845698422
25.0,20.0,97.5,2500.0,11.394663514548917,5.367067493924584,18.00949875859993
25.0,20.0,97.5,3000.0,9.56909225883931,5.947235690039573,16.569231160937367
25.0,20.0,97.5,3500.0,8.252663353306405,3.8739510280366583,15.431074195224115
25.0,20.0,120.0,1500.0,18.05965158861168,9.790277813973892,22.07552900308249
25.0,20.0,120.0,2000.0,13.788056641063449,8.510020590937572,19.473141213628736
25.0,20.0,120.0,2500.0,11.168318426585557,5.685436460941701,17.6396445765736
25.0,20.0,120.0,3000.0,9.393088087351751,5.678626751272233,16.256279998874643
25.0,20.0,120.0,3500.0,8.111165085164417,4.093875086765469,15.165149350443665
25.0,34.285714285714285,30.0,1500.0,11.70223229037157,3.4487449283212355,14.331458565833643
25.0,34.285714285714285,30.0,2000.0,8.818997143451753,7.055341337685436,12.475232819592946
25.0,34.285714285714285,30.0,2500.0,7.079032048042274,1.6841952890622112,11.192860531965335
25.0,34.285714285714285,30.0,3000.0,5.914931116597741,4.699192854242553,10.244615348286349
25.0,34.285714285714285,30.0,3500.0,5.080307514684655,1.236880650656612,9.504916900513441
25.0,34.285714285714285,52.5,1500.0,11.38593919377715,4.445649145372707,13.943832474945422
25.0,34.285714285714285,52.5,2000.0,8.610536937835171,6.148257202671083,12.180234734112728
25.0,34.285714285714285,52.5,2500.0,6.928657481513357,2.39000865711558,10.956784153408481
25.0,34.285714285714285,52.5,3000.0,5.799606655275005,4.098123310523465,10.046066801680286
25.0,34.285714285714285,52.5,3500.0,4.988349101495343,1.7383681603459393,9.32888258970158
25.0,34.285714285714285,75.0,1500.0,11.086784578637236,5.072967563790097,13.57070615491304
25.0,34.285714285714285,75.0,2000.0,8.411893054013218,5.5695155459005505,11.895002143927714
25.0,34.285714285714285,75.0,2500.0,6.784724022567992,2.8414909465385687,10.727786675235837
25.0,34.285714285714285,75.0,3000.0,5.68870180016369,3.7143486685709344,9.85302260070605
25.0,34.285714285714285,75.0,3500.0,4.899686821045853,2.057496524326508,9.160414382507263
25.0,34.285714285714285,97.5,1500.0,10.80344668123735,5.4658586902279005,13.212910971996093
25.0,34.285714285714285,97.5,2000.0,8.223117476630748,5.199997546526405,11.619080293993118
25.0,34.285714285714285,97.5,2500.0,6.646886646059231,3.1307892995611417,10.505540358423671
25.0,34.285714285714285,97.5,3000.0,5.582009322567631,3.4691671817464242,9.665270766177603
25.0,34.285714285714285,97.5,3500.0,4.814107390312344,2.2597509509491402,9.001285619933512
25.0,34.285714285714285,120.0,1500.0,10.534795210225013,5.710994749443753,12.877395222538865
25.0,34.285714285714285,120.0,2000.0,8.043031737719799,4.964178308196602,11.359333033641407
25.0,34.285714285714285,120.0,2500.0,6.514804426991448,3.316506430526181,10.28975790797461
25.0,34.285714285714285,120.0,3000.0,5.479307016122849,3.312524245547503,9.482741195786739
25.0,34.285714285714285,120.0,3500.0,4.731536299252399,2.3882369150661327,8.8461904702446
25.0,48.57142857142857,30.0,1500.0,8.260399095727953,2.4344081850622397,10.116324007774745
25.0,48.57142857142857,30.0,2000.0,6.225174452420446,4.980240912919761,8.806046788491125
25.0,48.57142857142857,30.0,2500.0,4.996963811312112,1.1888440006237984,7.900842718835983
25.0,48.57142857142857,30.0,3000.0,4.175245624697381,3.317077417507366,7.231493090535423
25.0,48.57142857142857,30.0,3500.0,3.5860995833218166,0.873091253477905,6.70935298138547
25.0,48.57142857142857,52.5,1500.0,8.037132905301625,3.1381058985285897,9.84270592539951
25.0,48.57142857142857,52.5,2000.0,6.078025988110231,4.339946317837152,8.597812769343967
25.0,48.57142857142857,52.5,2500.0,4.890817038608352,1.6870649467028689,7.734200495522762
25.0,48.57142857142857,52.5,3000.0,4.093840120177496,2.892793006874518,7.09134121080164
25.0,48.57142857142857,52.5,3500.0,3.5211877388414763,1.2270832451906286,6.585093565184019
25.0,48.57142857142857,75.0,1500.0,7.825964542563161,3.5809149010149137,9.579323565789217
25.0,48.57142857142857,75.0,2000.0,5.937806320243276,3.9314227317926393,8.39647224947454
25.0,48.57142857142857,75.0,2500.0,4.789216853659612,2.0057582769310223,7.572554960548043
25.0,48.57142857142857,75.0,3000.0,4.015554418967235,2.621893310473043,6.9550744746184225
25.0,48.57142857142857,75.0,3500.0,3.458602654940707,1.4523493916159889,6.466174619560321
25.0,48.57142857142857,97.5,1500.0,7.625961202795814,3.858252413008457,9.326762473430312
25.0,48.57142857142857,97.5,2000.0,5.80455267877187,3.670586357708742,8.20170435666018
25.0,48.57142857142857,97.5,2500.0,4.691919701683041,2.209968867349462,7.415675135100531
25.0,48.57142857142857,97.5,3000.0,3.9402421482608654,2.4488240374284884,6.822543478475596
25.0,48.57142857142857,97.5,3500.0,3.3982331967602373,1.59511391926006,6.353735722147766
25.0,48.57142857142857,120.0,1500.0,7.436324937539625,4.0312899527942285,9.089928363904873
25.0,48.57142857142857,120.0,2000.0,5.677433250363814,3.504125603814063,8.018353190138031
25.0,48.57142857142857,120.0,2500.0,4.598683484844746,2.341063822492885,7.263356678531411
25.0,48.57142857142857,120.0,3000.0,3.867759980141442,2.3382401075275596,6.693632554324126
25.0,48.57142857142857,120.0,3500.0,3.339930970367284,1.685735492510945,6.244270671935964
25.0,62.85714285714286,30.0,1500.0,6.383035535251774,1.8811335958003998,7.817159703089085
25.0,62.85714285714286,30.0,2000.0,4.810362075532021,3.8483679545760303,6.80467258967949
25.0,62.85714285714286,30.0,2500.0,3.861290227681609,0.9186523882120923,6.10519663898188
25.0,62.85714285714286,30.0,3000.0,3.2263262654380735,2.563196270686888,5.587971859245535
25.0,62.85714285714286,30.0,3500.0,2.771077075204487,0.6746606713556064,5.184499934935974
25.0,62.85714285714286,52.5,1500.0,6.2105112952017985,2.4249004778350622,7.605727805214462
25.0,62.85714285714286,52.5,2000.0,4.696656379559247,3.353594926577801,6.643764425041384
25.0,62.85714285714286,52.5,2500.0,3.77926770622387,1.3036411042401945,5.97642759154787
25.0,62.85714285714286,52.5,3000.0,3.163422010121058,2.235340114692165,5.479672706765256
25.0,62.85714285714286,52.5,3500.0,2.720917904690046,0.948200561366118,5.08848136996337
25.0,62.85714285714286,75.0,1500.0,6.047335434166697,2.767067993206444,7.4022057846707625
25.0,62.85714285714286,75.0,2000.0,4.588304467125091,3.037917560232556,6.488183214979112
25.0,62.85714285714286,75.0,2500.0,3.700758398382985,1.5499040933839794,5.851519480732818
25.0,62.85714285714286,75.0,3000.0,3.1029285744593453,2.026008569690757,5.374375497708867
25.0,62.85714285714286,75.0,3500.0,2.672556746009848,1.122269131534462,4.996589294912471
25.0,62.85714285714286,97.5,1500.0,5.892787306991999,2.9813762608125867,7.207045104717781
25.0,62.85714285714286,97.5,2000.0,4.485335518414441,2.83636207287584,6.337681114832258
25.0,62.85714285714286,97.5,2500.0,3.6255740967902406,1.7077031776417133,5.730294104417937
25.0,62.85714285714286,97.5,3000.0,3.0447327803160618,1.8922732322246492,5.271964959412692
25.0,62.85714285714286,97.5,3500.0,2.6259098487864403,1.2325872634921742,4.909698648426427
25.0,62.85714285714286,120.0,1500.0,5.746250243945305,3.115087332336124,7.024037344081959
25.0,62.85714285714286,120.0,2000.0,4.387106804453903,2.7077332198453035,6.196000544630074
25.0,62.85714285714286,120.0,2500.0,3.553527774917484,1.8090041801631176,5.612593623591427
25.0,62.85714285714286,120.0,3000.0,2.9887329028517398,1.8068218566117153,5.172319579366217
25.0,62.85714285714286,120.0,3500.0,2.5808766285316396,1.3026135347199665,4.825045592268357
25.0,77.14285714285714,30.0,1500.0,5.200991812182064,1.5327755194318544,6.369537733237541
25.0,77.14285714285714,30.0,2000.0,3.9195542827070966,3.1357072035295412,5.544548094107942
25.0,77.14285714285714,30.0,2500.0,3.146236489873133,0.7485317429238357,4.974604662805337
25.0,77.14285714285714,30.0,3000.0,2.628858520686265,2.0885303638271226,4.553162195270335
25.0,77.14285714285714,30.0,3500.0,2.2579147551969516,0.5497228959295419,4.224407276341486
25.0,77.14285714285714,52.5,1500.0,5.060416208816473,1.975845202223716,6.197260098092123
25.0,77.14285714285714,52.5,2000.0,3.8269051448610663,2.7325588657935675,5.4134376898349785
25.0,77.14285714285714,52.5,2500.0,3.079403311848049,1.062226091981564,4.869681689309172
25.0,77.14285714285714,52.5,3000.0,2.5776032000830456,1.8213882942671822,4.464918463547028
25.0,77.14285714285714,52.5,3500.0,2.217044305428586,0.772607758151529,4.146169987763575
25.0,77.14285714285714,75.0,1500.0,4.9274578491766565,2.2546458654017076,6.0314279182446535
25.0,77.14285714285714,75.0,2000.0,3.7386181165112022,2.475340229807721,5.286667896030099
25.0,77.14285714285714,75.0,2500.0,3.015432704717532,1.2628847925368545,4.767904549746954
25.0,77.14285714285714,75.0,3000.0,2.5283123018140916,1.6508218810394952,4.379120587095743
25.0,77.14285714285714,75.0,3500.0,2.1776389513795955,0.9144438505523685,4.071294831727389
25.0,77.14285714285714,97.5,1500.0,4.801529670137597,2.4292690530774594,5.872408238184303
25.0,77.14285714285714,97.5,2000.0,3.6547173080507216,2.3111097453809424,5.164036848802874
25.0,77.14285714285714,97.5,2500.0,2.9541713094397286,1.3914618179366263,4.669128270468852
25.0,77.14285714285714,97.5,3000.0,2.4808935485313324,1.5418523555108143,4.295674781962407
25.0,77.14285714285714,97.5,3500.0,2.1396304306369376,1.0043299039783737,4.000494845442948
25.0,77.14285714285714,120.0,1500.0,4.682129141061533,2.538219012445832,5.7232911415261345
25.0,77.14285714285714,120.0,2000.0,3.574679043627472,2.206300978304363,5.048593320472237
25.0,77.14285714285714,120.0,2500.0,2.8954667736715947,1.4740036647500103,4.573224291674951
25.0,77.14285714285714,120.0,3000.0,2.435263997533026,1.4722251207916166,4.214482167224215
25.0,77.14285714285714,120.0,3500.0,2.1029550441956566,1.061388284574355,3.9314627025948155
25.0,91.42857142857143,30.0,1500.0,4.388336752733475,1.2932793405426208,5.374297628767926
25.0,91.42857142857143,30.0,2000.0,3.3071239251659064,2.6457529376085387,4.678212503382698
25.0,91.42857142857143,30.0,2500.0,2.6546370451575765,0.6315737989203024,4.197322679207207
25.0,91.42857142857143,30.0,3000.0,2.2180994461418697,1.7621975531953178,3.8417305514299565
25.0,91.42857142857143,30.0,3500.0,1.9051156601233035,0.46382817406466187,3.564343573793228
25.0,91.42857142857143,52.5,1500.0,4.269725838147786,1.6671196912923896,5.228938547920548
25.0,91.42857142857143,52.5,2000.0,3.2289511712702694,2.3055965743221654,4.567588059460977
25.0,91.42857142857143,52.5,2500.0,2.598246540788941,0.8962532707721935,4.108793881741206
25.0,91.42857142857143,52.5,3000.0,2.1748527681799716,1.536796418208654,3.767274921387933
25.0,91.42857142857143,52.5,3500.0,1.8706312059524215,0.6518877040263804,3.4983309124811077
25.0,91.42857142857143,75.0,1500.0,4.1575420109914205,1.9023556519891285,5.089018131518296
25.0,91.42857142857143,75.0,2000.0,3.1544587515963514,2.0885683149884007,4.46062611347316
25.0,91.42857142857143,75.0,2500.0,2.54427129065556,1.0655590231292904,4.022919285324285
25.0,91.42857142857143,75.0,3000.0,2.1332636142217463,1.3928810325753178,3.6948828366984716
25.0,91.42857142857143,75.0,3500.0,1.8373829674723139,0.7715614043264507,3.435154888691477
25.0,91.42857142857143,97.5,1500.0,4.051290045849387,2.04969534709195,4.954845388452052
25.0,91.42857142857143,97.5,2000.0,3.083667289865315,1.949998770231408,4.357156413681982
25.0,91.42857142857143,97.5,2500.0,2.4925818939036333,1.1740458795944488,3.939576759788079
25.0,91.42857142857143,97.5,3000.0,2.0932540765809855,1.3009380033029783,3.6244752859898144
25.0,91.42857142857143,97.5,3500.0,1.805313330406815,0.8474029679606836,3.3754172320244376
25.0,91.42857142857143,120.0,1500.0,3.9505458832455953,2.141622039764103,4.829028123158274
25.0,91.42857142857143,120.0,2000.0,3.0161349592485363,1.8615663124462458,4.25975085142243
25.0,91.42857142857143,120.0,2500.0,2.44304983640696,1.2436908105097695,3.8586578751249396
25.0,91.42857142857143,120.0,3000.0,2.0547541254708994,1.2421898648666745,3.5559689470886364
25.0,91.42857142857143,120.0,3500.0,1.7743716147621091,0.8955459780442436,3.3171624196719103
25.0,105.71428571428572,30.0,1500.0,3.795318195977612,1.1185118574559767,4.6480413361481485
25.0,105.71428571428572,30.0,2000.0,2.860215285901524,2.2882187439233,4.046021666890384
25.0,105.71428571428572,30.0,2500.0,2.295902315253993,0.5462261097350568,3.630116907412215
25.0,105.71428571428572,30.0,3000.0,1.9183563376670083,1.5240627997791338,3.322577730371486
25.0,105.71428571428572,30.0,3500.0,1.6476676717675862,0.4011482408070296,3.082675466730417
25.0,105.71428571428572,52.5,1500.0,3.692735568710248,1.4418334999902154,4.522325523513108
25.0,105.71428571428572,52.5,2000.0,2.7926063799579133,1.9940294970349999,3.9503464373657797
25.0,105.71428571428572,52.5,2500.0,2.2471321403502493,0.775137968567956,3.553551427759843
25.0,105.71428571428572,52.5,3000.0,1.8809538043572562,1.3291212658235003,3.2581836879662527
25.0,105.71428571428572,52.5,3500.0,1.6178432685107564,0.5637946899135617,3.0255834791494873
25.0,105.71428571428572,75.0,1500.0,3.5957115357669824,1.6452790093088112,4.401313689495038
25.0,105.71428571428572,75.0,2000.0,2.728180297091681,1.8063293499906425,3.857838866075161
25.0,105.71428571428572,75.0,2500.0,2.200450799598957,0.9215645426902014,3.47928139020736
25.0,105.71428571428572,75.0,3000.0,1.8449848420670218,1.2046539269188135,3.195574208588171
25.0,105.71428571428572,75.0,3500.0,1.589088060211787,0.6672958357080458,2.970944660336344
25.0,105.71428571428572,97.5,1500.0,3.5038178884919184,1.7727091286374088,4.285272494671565
25.0,105.71428571428572,97.5,2000.0,2.6669551156727995,1.6864853559440478,3.768351769925412
25.0,105.71428571428572,97.5,2500.0,2.15574637511783,1.0153910039301015,3.4072013332158844
25.0,105.71428571428572,97.5,3000.0,1.8103820293964765,1.125135638635543,3.1346810600815864
25.0,105.71428571428572,97.5,3500.0,1.5613522029946936,0.7328887161860408,2.9192795150981814
25.0,105.71428571428572,120.0,1500.0,3.41668783060758,1.8522134357201372,4.17645780891495
25.0,105.71428571428572,120.0,2000.0,2.6085487365383995,1.6100031780905921,3.684109047585555
25.0,105.71428571428572,120.0,2500.0,2.112907747991117,1.0755792075302453,3.3372175163691558
25.0,105.71428571428572,120.0,3000.0,1.777084759665351,1.0743262996952632,3.0754322735521957
25.0,105.71428571428572,120.0,3500.0,1.5345918346147362,0.7745259493787485,2.8688968299285116
25.0,120.0,30.0,1500.0,3.3434945338091326,0.985355678817428,4.0947032082899515
25.0,120.0,30.0,2000.0,2.5197134655293745,2.0158117395315904,3.564352458119249
25.0,120.0,30.0,2500.0,2.022580616300943,0.4811992986475805,3.197960128919026
25.0,120.0,30.0,3000.0,1.6899806359513605,1.3426267974292432,2.9270327239576983
25.0,120.0,30.0,3500.0,1.4515168234452456,0.35339210022841255,2.715690242478375
25.0,120.0,52.5,1500.0,3.2531239357734267,1.2701868713846873,3.9839536942481404
25.0,120.0,52.5,2000.0,2.460153205823119,1.756645057436152,3.4800671063069872
25.0,120.0,52.5,2500.0,1.9796164067386788,0.6828596428695167,3.1305095582257874
25.0,120.0,52.5,3000.0,1.6570307843005947,1.1708925786534743,2.870304653018237
25.0,120.0,52.5,3500.0,1.4252429352341256,0.4966762015344788,2.6653949585005563
25.0,120.0,75.0,1500.0,3.167650222442219,1.4494110906813804,3.8773483976527108
25.0,120.0,75.0,2000.0,2.403396713560194,1.5912901384514138,3.3985723912853443
25.0,120.0,75.0,2500.0,1.9384923304725417,0.811854462306059,3.0650810896423
25.0,120.0,75.0,3000.0,1.6253438726942895,1.0612427987762045,2.815148587659255
25.0,120.0,75.0,3500.0,1.3999109879390388,0.5878554026845164,2.6172606771309543
25.0,120.0,97.5,1500.0,3.0866962455893825,1.5616720093135428,3.7751217154455374
25.0,120.0,97.5,2000.0,2.3494601268998694,1.4857132307894947,3.319738706343279
25.0,120.0,97.5,2500.0,1.899109789953514,0.8945110985402523,3.001581960716174
25.0,120.0,97.5,3000.0,1.5948604695609565,0.99119098024084,2.7615045077831284
25.0,120.0,97.5,3500.0,1.3754770581093767,0.645639761426581,2.5717460173403945
25.0,120.0,120.0,1500.0,3.009938838443198,1.6317116401098841,3.679261375905787
25.0,120.0,120.0,2000.0,2.2980068534701354,1.4183360282855935,3.24552481425458
25.0,120.0,120.0,2500.0,1.8613709195451853,0.9475340521787372,2.9399296233458867
25.0,120.0,120.0,3000.0,1.565527147878325,0.9464302500126829,2.7093090942586624
25.0,120.0,120.0,3500.0,1.351902478157148,0.6823202111308724,2.5273611436766985
